momentum_period,rebalance_days,top_pct,num_stocks,num_periods_tested,avg_return,std_return,min_return,max_return,avg_7wk_return,avg_sharpe,std_sharpe,min_sharpe,max_sharpe,avg_drawdown,max_drawdown,consistency_score
11,5,0.1,5,21,43.30881426232624,42.62946060394278,-11.290191065875954,133.33410218647796,7.212096115475609,1.6656474812644677,1.3115148117252036,-0.6609543504516959,3.8506540419603796,5.712171417721157,14.141771942138673,0.35413266953926414
9,2,0.2,10,21,43.13939939706856,42.474195114716295,-15.241857186830554,118.28496919222773,7.13467586353847,2.2104965591113332,1.8802769635653802,-1.2803535444785223,4.798529839884111,4.999071591219845,14.533355720520019,0.33021959554595304
8,5,0.2,10,21,36.018796247669194,32.27663030680859,-12.97199935653266,95.89010717270219,6.246610927945093,1.8756225857965316,1.5638807507669437,-1.2742593139101392,4.234562531239943,4.687142323309432,11.431878059387207,0.31174183502958797
10,2,0.1,5,21,60.95911116974009,67.49037873989448,-23.211358131922843,188.24635708619738,9.0916640100025,2.1410961691135486,1.833135659656925,-0.5030613897770807,5.164368701670942,7.083507666191725,23.62375799560547,0.30796050945662357
10,3,0.1,5,21,60.63037238303456,63.481483938805326,-14.928673248775059,233.70188960290204,9.267836102440242,2.0420757313836497,1.7904461209491276,-0.9868422204491116,5.691934049160044,6.082479185443859,13.872886708989904,0.25162961043452214
6,5,0.2,10,21,43.962516882952514,47.975690488421066,-21.01788436169626,141.5943153278564,7.111924126942953,1.8736102198700701,1.715614961303098,-1.8906902434936308,4.133693669408623,4.3751731477325695,9.669304840087891,0.15799525856697216
14,2,0.1,5,21,46.59219359015676,58.72809335832451,-11.766343575111303,202.31111476593767,7.31772635323661,1.5436434161110306,1.399427155760789,-0.6858796506992227,4.483332627571582,5.804029409126015,13.041122459444173,0.1442162603502417
10,5,0.1,5,21,43.566840610790415,47.78621263441105,-16.486495946448265,139.0637637877777,6.996364802405948,1.585084736932794,1.4785093215924252,-0.9220148566097002,4.1348357229798784,6.474632885603047,16.83760189819336,0.10657541534036885
8,3,0.1,5,21,45.89192598220576,55.43044411837082,-12.233548453566002,171.05707808304967,7.1736755707150435,1.6858004180138713,1.5868598164196288,-0.7604080914079381,4.18473437189326,6.989346264585849,15.824020298004152,0.09894060159424245
11,4,0.1,5,21,51.378579919534914,57.96759100679425,-17.90036492110769,201.40425155033736,7.989098245711555,1.6212424274126482,1.556669101349798,-1.0587249449305538,4.416454879533446,6.3749049610010315,14.552839627253986,0.06457332606285027
9,4,0.1,5,21,53.39545061173095,66.95712520289861,-26.051158296564005,261.6836359580287,8.04980575525193,1.77118313279017,1.7745679174068176,-1.7041141651631775,5.375922449525465,6.124993770383175,15.160018886581433,-0.003384784616647707
13,2,0.1,5,21,41.38997702466935,54.25253639423625,-20.370289679606834,184.00237743903895,6.535085387638635,1.3856915896248203,1.461777717429666,-1.3181401279627454,4.259620746313492,6.354918581273161,13.096155410293717,-0.0760861278048457
9,5,0.1,5,21,34.16079905753603,42.476731182565445,-21.369401186259207,124.63725397658281,5.525077499389648,1.2847562845660934,1.548238498584849,-1.4287475754868801,3.837985919827627,7.130529178489404,15.867316345214844,-0.2634822140187556
11,2,0.1,5,21,47.1716386518853,67.82904059450556,-21.631044529184294,260.20973863295114,6.976892712547666,1.450068260554309,1.7263261600458002,-1.3371730940284763,5.438708886260246,6.351334415843075,14.791509889300384,-0.27625789949149127
9,2,0.1,5,21,53.23108638977105,69.97618084936285,-21.24487583089306,201.92017859740307,7.704316652570451,1.7988780154034931,2.0905816923667957,-0.9019239786933743,5.500761256665759,7.195737619659626,19.75946181488037,-0.29170367696330257
11,3,0.1,5,21,48.51666679473461,67.49000058441847,-15.524609407061952,240.29730624364186,7.191585659208751,1.4626850703981076,1.7744023424285136,-0.8840219842876562,5.499422232178167,6.384244548497034,15.246891416488717,-0.311717272030406
7,4,0.1,5,21,30.23877119220578,47.88111530797412,-46.163555645696285,173.57357711802717,4.677086625962031,1.1369412772692542,1.4715196876298346,-1.484977848022267,4.138192119174236,7.479873660707798,23.852294510036224,-0.33457841036058045
8,4,0.1,5,21,38.24487304512301,60.22604185812206,-36.754890517882274,182.71852985980917,5.630434040432884,1.3002430610929043,1.6491780270207663,-1.0141328875212288,4.395283153846999,7.521961537695977,23.963016364598445,-0.348934965927862
8,2,0.1,5,21,52.15065880647243,68.64180430075771,-20.380511019371006,259.16156307854004,7.593084180014474,1.8037224256381557,2.1561862471502993,-1.4707247037080924,5.627422962649396,7.508231415495892,20.463398959017375,-0.3524638215121436
9,3,0.1,5,21,44.415855563009075,63.09245591846255,-27.649279575170315,192.07272636074694,6.492497944241476,1.3904350180899212,1.9712455712538492,-2.0676207684831933,4.561810621550286,7.1864140710655,18.48069845199585,-0.580810553163928
8,5,0.1,5,21,26.92475521473447,41.24379346297599,-35.1680833982337,104.75343530714963,4.220824568975539,0.9312980800114503,1.6937365991485096,-2.4939723655239936,3.140855294739352,6.679623219495089,14.391604949951173,-0.7624385191370593
6,5,0.1,5,21,26.61854294323417,49.61536335736339,-34.11437544280758,143.23112462427918,3.945504308064779,0.6657288811461944,1.5833342858847104,-2.5275465766788656,3.3984286933555796,6.201918516666372,9.632540138244629,-0.9176054047385159
7,5,0.1,5,21,21.240614668058058,42.723201860072734,-38.84735528298696,99.5851952198418,3.0069944425310413,0.5555091833172838,1.9883444143735127,-3.4950927756824193,3.2217451746179817,7.309806637372946,12.291403180282861,-1.432835231056229
